统计时段,车辆ID,仿真时间(s),已行驶时间(s),车辆类型,车长(m), 期望速度(km/h),当前速度(km/h),当前加速度(m/s2),跟车距离(m),跟车时距(s)
1,200004,158,136,小客车,4.25,54.90,54.17,0.01,86.71,5.76
1,200006,160,131,小客车,4.77,65.40,52.64,0.05,31.06,2.12
1,200009,168,126,小客车,4.13,52.70,32.68,0.00,21.33,4.70
1,200011,163,97,小客车,4.76,65.20,51.62,0.09,30.17,2.10
1,200012,165,98,小客车,4.28,55.50,49.34,0.07,35.41,2.58
1,200018,173,75,小客车,4.84,66.90,38.35,0.00,19.57,1.84
1,200019,168,70,小客车,4.50,60.00,48.29,0.09,28.69,2.14
1,200020,175,76,小客车,4.57,61.40,39.19,0.00,20.21,1.86
1,200029,205,32,小客车,4.77,65.40,55.17,0.00,17.76,2.32
1,200032,254,54,小客车,4.36,57.10,52.91,0.05,44.60,3.03
1,300003,40,14,小客车,4.95,68.90,68.90,0.00,997.53,3600.00
1,300004,49,15,小客车,4.77,65.40,65.37,0.01,997.61,3600.00
1,300005,56,16,小客车,4.42,58.50,58.32,0.06,997.79,3600.00
1,300008,84,15,小客车,4.73,64.60,64.60,0.00,997.63,3600.00
1,300010,102,17,小客车,4.28,55.50,55.50,0.00,997.86,3600.00
1,300011,105,16,小客车,4.80,66.00,55.85,0.00,36.73,2.37
1,300014,111,18,小客车,4.24,54.70,53.98,0.03,97.00,6.47
1,300015,114,17,小客车,4.43,58.70,53.73,0.01,44.11,2.96
1,300017,141,16,小客车,4.50,60.00,60.00,0.00,997.75,3600.00
1,300020,153,14,小客车,4.89,67.90,67.90,0.00,997.55,3600.00
1,300021,170,19,小客车,4.41,58.10,38.47,0.00,21.43,2.01
1,300024,195,18,小客车,4.20,54.00,54.00,0.00,997.90,3600.00
1,300027,221,15,小客车,4.77,65.40,65.40,0.00,997.61,3600.00
1,300029,245,15,小客车,4.94,68.80,59.78,0.18,39.27,2.36
1,300030,251,17,小客车,4.36,57.10,56.34,0.02,96.44,6.16
1,300033,272,18,小客车,4.33,56.70,56.70,0.00,997.83,3600.00
1,300036,286,17,小客车,4.35,57.00,57.00,0.00,997.82,3600.00
1,300038,300,19,小客车,4.03,50.60,50.60,0.00,997.99,3600.00
1,400006,129,71,小客车,4.73,64.60,64.56,0.01,997.63,3600.00
1,400017,243,69,小客车,4.84,66.90,66.85,0.02,997.58,3600.00
2,200042,318,59,大客车,12.10,50.85,49.18,0.08,54.91,4.02
2,200046,330,36,小客车,4.33,56.50,48.79,0.00,498.92,73.63
2,200048,372,61,小客车,4.75,64.90,63.85,0.29,997.63,3600.00
2,200051,375,56,小客车,5.00,70.00,60.74,0.10,40.79,2.42
2,200056,378,39,小客车,4.36,57.20,54.31,0.06,51.80,3.43
2,200063,437,59,小客车,4.11,52.10,46.68,0.09,33.35,2.57
2,200066,439,42,小客车,4.50,60.00,45.56,0.12,25.42,2.01
2,200071,492,57,小客车,4.76,65.30,63.94,0.00,110.13,6.20
2,200074,495,51,小客车,4.75,65.00,59.41,0.08,46.31,2.81
2,300039,303,21,小客车,4.12,52.40,48.19,0.03,39.70,2.97
2,300042,308,22,大客车,11.95,49.55,47.49,0.00,58.15,4.41
2,300043,310,19,小客车,4.87,67.40,47.36,0.00,25.41,1.93
2,300046,314,15,小客车,4.75,64.90,57.32,1.01,69.91,4.39
2,300048,327,15,小客车,4.72,64.40,61.94,0.00,102.45,5.95
2,300049,330,16,小客车,5.00,70.00,60.72,0.09,41.06,2.43
2,300052,349,20,小客车,4.01,50.30,50.30,0.00,997.99,3600.00
2,300055,356,14,小客车,4.92,68.30,65.88,0.00,96.59,5.28
2,300056,363,19,小客车,4.00,50.00,49.96,0.01,998.00,3600.00
2,300058,382,17,小客车,4.38,57.50,54.43,0.01,54.18,3.58
2,300063,428,19,小客车,4.42,58.40,45.48,0.00,21.53,1.70
2,300065,434,22,小客车,4.11,52.20,51.35,0.02,85.47,5.99
2,300068,467,19,小客车,4.12,52.30,52.30,0.00,997.94,3600.00
2,300070,474,24,小客车,4.00,50.00,48.58,0.01,62.66,4.64
2,300071,470,20,小客车,4.88,67.50,52.88,0.00,31.02,2.11
2,300074,477,21,小客车,4.39,57.80,49.62,0.00,33.64,2.44
2,300077,481,18,小客车,4.67,63.40,57.77,0.00,51.18,3.19
2,300080,506,17,小客车,4.30,56.00,54.63,0.03,73.49,4.84
2,300081,510,15,小客车,4.86,67.10,58.22,0.00,41.41,2.56
2,300084,514,19,小客车,4.65,63.00,60.33,0.00,70.77,4.22
2,300087,525,15,小客车,4.87,67.30,67.30,0.00,997.57,3600.00
2,300089,534,15,小客车,4.76,65.30,65.27,0.01,997.62,3600.00
2,400047,424,23,小客车,5.00,70.00,69.86,0.04,997.50,3600.00
2,400049,427,25,小客车,4.95,68.90,56.26,0.00,15.32,1.96
2,400056,485,35,小客车,4.38,57.50,55.08,0.02,61.92,4.05
