统计时段,车辆ID,仿真时间(s),已行驶时间(s),车辆类型,车长(m), 期望速度(km/h),当前速度(km/h),当前加速度(m/s2),跟车距离(m),跟车时距(s)
1,200006,288,259,小客车,4.77,65.40,57.00,0.28,43.81,2.77
1,200019,291,193,小客车,4.50,60.00,52.96,0.28,35.92,2.44
1,300017,233,108,小客车,4.50,60.00,59.57,0.13,997.75,3600.00
1,400008,276,193,小客车,4.28,55.50,55.50,0.00,997.86,3600.00
1,700019,154,83,小客车,4.77,65.40,65.40,0.00,997.61,3600.00
1,700038,216,63,小客车,4.75,64.90,64.90,0.00,997.63,3600.00
1,800009,165,144,小客车,4.84,66.90,66.90,0.00,997.58,3600.00
1,800011,172,135,小客车,4.41,58.10,58.09,0.00,997.80,3600.00
1,800026,279,126,小客车,4.35,57.00,52.08,0.05,41.24,2.85
1,800028,282,127,小客车,4.03,50.60,48.68,0.01,52.99,3.92
1,800038,285,81,小客车,4.72,64.40,48.03,0.13,26.32,1.97
1,900014,135,13,小客车,4.72,64.40,64.40,0.00,997.64,3600.00
1,900017,204,13,小客车,4.95,68.90,68.90,0.00,997.53,3600.00
1,1000012,258,21,小客车,4.96,69.30,69.06,0.06,997.52,3600.00
2,200036,407,179,小客车,4.32,56.30,43.77,0.26,24.18,1.99
2,200048,473,162,小客车,4.75,64.90,62.97,0.53,997.63,3600.00
2,200059,525,174,小客车,4.73,64.60,57.39,0.15,44.29,2.78
2,300024,338,161,小客车,4.20,54.00,54.00,0.00,997.90,3600.00
2,300038,457,176,小客车,4.03,50.60,50.60,0.00,997.99,3600.00
2,300048,468,156,小客车,4.72,64.40,53.39,0.17,33.01,2.23
2,400020,395,199,小客车,4.38,57.70,57.70,0.00,997.81,3600.00
2,400031,415,155,小客车,4.33,56.70,56.69,0.00,997.83,3600.00
2,400038,515,185,小客车,4.58,61.70,61.70,0.00,997.71,3600.00
2,400047,531,130,小客车,5.00,70.00,69.13,0.23,997.50,3600.00
2,500008,346,129,小客车,4.51,60.30,48.23,0.00,28.89,2.16
2,500013,465,148,小客车,4.50,60.00,53.77,0.00,42.02,2.81
2,700088,462,71,小客车,4.46,59.10,49.72,0.00,31.61,2.29
2,800046,341,96,小客车,4.00,50.00,48.04,0.03,52.01,3.90
2,800048,344,94,小客车,4.38,57.50,47.11,0.11,28.43,2.17
2,800058,399,118,小客车,4.12,52.30,50.46,0.03,56.45,4.03
2,800062,405,94,大客车,12.30,52.50,46.63,0.10,34.23,2.64
2,800066,401,78,小客车,4.79,65.80,50.10,0.11,28.02,2.01
2,800072,460,96,小客车,4.49,59.80,50.33,0.01,32.45,2.32
2,800080,517,118,小客车,4.67,63.30,57.08,0.07,45.17,2.85
2,800084,522,98,小客车,4.73,64.60,43.48,1.16,20.80,1.72
2,800086,520,88,小客车,4.46,59.10,53.49,0.42,518.95,34.92
2,1000031,502,27,小客车,4.05,51.00,50.98,0.01,997.97,3600.00
