统计时段,车辆ID,仿真时间(s),已行驶时间(s),车辆类型,车长(m), 期望速度(km/h),当前速度(km/h),当前加速度(m/s2),跟车距离(m),跟车时距(s)
2,100003,77,72,小客车,4.54,70.45,70.45,0.00,997.73,3600.00
2,100006,87,78,小客车,4.05,65.55,65.55,0.00,997.97,3600.00
2,100007,92,83,小客车,4.07,65.65,65.47,0.05,997.97,3600.00
2,100010,95,85,小客车,4.46,69.65,64.27,1.27,997.77,3600.00
2,100011,97,86,小客车,4.58,70.85,64.19,0.95,522.80,29.32
2,100014,101,87,小客车,4.11,66.05,64.85,0.33,997.95,3600.00
2,100015,104,90,小客车,4.12,66.15,63.98,0.58,997.94,3600.00
2,100019,107,89,小客车,4.42,69.20,62.46,0.07,46.55,2.68
2,100023,110,87,小客车,4.17,66.75,62.61,1.05,997.91,3600.00
2,100026,113,87,小客车,4.46,69.65,61.84,0.11,43.61,2.54
2,100027,115,89,小客车,4.91,74.05,61.75,0.15,38.33,2.23
2,100030,118,89,小客车,4.96,74.55,61.50,0.11,37.49,2.19
2,100031,120,91,小客车,4.79,72.95,60.93,0.09,37.72,2.23
3,100035,123,92,小客车,4.67,71.65,60.44,0.11,37.95,2.26
3,100043,126,88,小客车,4.01,65.10,60.51,1.18,523.61,31.15
3,100046,131,89,小客车,4.53,70.25,60.45,0.09,39.78,2.37
3,100047,128,86,小客车,4.88,73.85,60.64,0.14,36.75,2.18
3,100050,136,91,小客车,4.58,70.85,60.86,0.11,39.92,2.36
3,100051,133,88,小客车,4.97,74.70,60.81,0.08,36.53,2.16
3,100055,138,88,小客车,4.85,73.50,61.08,0.10,37.80,2.23
3,100058,141,85,小客车,4.29,67.85,60.99,0.11,45.29,2.67
3,100059,143,86,小客车,4.90,74.00,61.51,0.16,38.04,2.23
3,100066,146,81,小客车,4.64,71.40,61.40,0.13,40.36,2.37
3,100067,149,85,小客车,4.12,66.20,62.72,0.90,997.94,3600.00
3,100070,152,82,小客车,4.32,68.20,62.05,0.35,522.69,30.32
3,100071,155,83,小客车,4.51,70.15,62.28,0.13,44.10,2.55
3,100074,157,84,小客车,4.79,72.85,62.41,0.16,40.68,2.35
3,100075,160,87,小客车,4.97,74.75,62.49,0.16,39.05,2.25
3,100078,162,85,小客车,4.37,68.70,62.37,0.44,522.47,30.16
3,100079,165,88,小客车,4.33,68.25,62.42,0.88,522.97,30.16
3,100083,168,85,小客车,4.71,72.15,62.45,0.15,41.46,2.39
3,100086,171,84,小客车,4.55,70.50,62.23,0.18,43.28,2.50
3,100087,173,85,小客车,4.33,68.30,62.01,0.41,522.25,30.32
3,100090,179,87,小客车,4.42,69.25,61.65,0.19,43.83,2.56
3,100091,176,85,小客车,4.86,73.55,62.08,0.16,39.26,2.28
4,100094,181,85,小客车,4.97,74.70,61.80,0.17,37.90,2.21
4,100095,183,88,小客车,4.95,74.50,61.41,0.08,37.41,2.19
4,100098,189,92,小客车,4.17,66.70,60.24,0.16,44.64,2.67
4,100099,186,88,小客车,4.51,70.10,60.65,0.15,39.99,2.37
4,100103,191,91,小客车,4.37,68.65,60.32,0.14,41.37,2.47
4,100107,194,90,小客车,4.08,65.85,60.36,0.38,522.67,31.17
4,100118,202,86,小客车,4.44,69.40,69.39,0.00,997.78,3600.00
4,100123,206,85,小客车,4.20,67.00,66.47,0.14,997.90,3600.00
4,100126,208,85,小客车,4.99,74.90,64.34,0.07,42.45,2.38
4,100127,211,87,小客车,4.73,72.30,63.49,0.21,43.32,2.46
4,100138,218,85,小客车,4.72,72.25,72.24,0.00,997.64,3600.00
4,100139,223,89,小客车,4.40,69.00,68.86,0.04,997.80,3600.00
4,100143,226,89,小客车,4.42,69.15,67.74,0.36,997.79,3600.00
4,100146,230,91,小客车,4.32,68.20,66.22,0.51,997.84,3600.00
4,100147,233,94,小客车,4.17,66.65,63.94,0.15,997.92,3600.00
4,100150,235,94,小客车,4.90,74.00,63.18,0.11,40.94,2.33
4,100151,238,94,小客车,4.88,73.80,62.78,0.19,40.37,2.31
5,100155,241,95,小客车,4.22,67.20,62.48,1.17,997.89,3600.00
5,100158,244,95,小客车,4.45,69.50,61.71,0.14,43.40,2.53
5,100159,246,97,小客车,4.72,72.20,61.26,0.17,39.09,2.30
5,100166,249,95,小客车,4.99,74.85,67.28,1.60,997.51,3600.00
5,100170,251,91,小客车,4.54,70.45,57.31,0.34,31.91,2.00
5,100171,253,93,小客车,4.31,68.10,57.76,0.02,36.63,2.28
5,100178,256,90,小客车,4.08,65.80,59.58,0.13,45.64,2.76
5,100191,268,85,小客车,4.46,69.60,68.66,0.24,997.77,3600.00
5,100193,265,81,小客车,4.45,69.45,69.45,0.00,997.78,3600.00
5,100195,271,87,小客车,4.84,73.45,66.62,1.50,523.74,28.30
5,100210,282,79,小客车,4.69,71.90,71.82,0.02,997.65,3600.00
5,100214,289,83,小客车,4.03,65.30,65.30,0.00,997.99,3600.00
5,100215,292,85,小客车,4.83,73.30,64.34,0.02,45.26,2.53
5,100218,295,83,小客车,4.62,71.20,64.63,0.95,523.10,29.14
5,100219,297,85,小客车,4.79,72.85,64.46,0.15,45.17,2.52
5,100222,300,88,小客车,4.22,67.25,64.86,0.62,997.89,3600.00
6,100226,304,87,小客车,4.14,66.40,64.02,0.63,997.93,3600.00
6,100227,307,90,小客车,4.06,65.60,63.13,0.66,997.97,3600.00
6,100230,310,89,小客车,4.53,70.30,61.86,0.09,42.65,2.48
6,100234,312,86,小客车,4.49,69.85,61.54,0.16,42.54,2.49
6,100235,315,89,小客车,4.06,65.60,61.35,1.09,997.97,3600.00
6,100246,319,85,小客车,4.93,74.35,72.41,0.46,997.53,3600.00
6,100247,322,87,小客车,4.89,73.95,70.50,0.80,997.55,3600.00
6,100250,327,90,小客车,4.14,66.40,66.15,0.07,997.93,3600.00
6,100251,330,92,小客车,4.27,67.70,65.01,0.69,997.87,3600.00
6,100254,333,94,小客车,4.66,71.60,63.50,0.09,44.79,2.54
6,100274,348,94,小客车,4.32,68.20,68.16,0.01,997.84,3600.00
6,100275,343,86,小客车,4.94,74.40,73.66,0.19,997.53,3600.00
6,100277,337,79,小客车,4.82,73.15,72.79,0.09,997.59,3600.00
6,100279,352,92,小客车,4.37,68.70,67.31,0.36,997.82,3600.00
6,100283,358,94,小客车,4.73,72.30,63.74,0.08,44.41,2.51
6,100286,356,85,小客车,4.21,67.15,65.59,0.42,997.89,3600.00
7,100290,361,86,小客车,4.08,65.80,63.61,0.59,997.96,3600.00
7,100291,364,88,小客车,4.82,73.20,62.37,0.11,40.11,2.32
