统计时段,车辆ID,仿真时间(s),已行驶时间(s),车辆类型,车长(m), 期望速度(km/h),当前速度(km/h),当前加速度(m/s2),跟车距离(m),跟车时距(s)
2,100004,64,56,小客车,4.03,65.30,65.30,0.00,997.99,3600.00
2,100008,66,57,小客车,4.89,73.95,64.56,0.02,44.92,2.50
2,100012,71,59,小客车,4.13,66.25,63.91,0.00,76.55,4.31
2,100016,73,58,小客车,4.87,73.65,63.49,0.02,42.81,2.43
2,100020,77,56,小客车,4.38,68.80,64.00,0.00,57.12,3.21
2,100024,80,56,小客车,4.45,69.45,64.59,0.00,57.77,3.22
2,100028,86,58,小客车,4.04,65.45,64.08,0.02,96.17,5.40
2,100032,89,59,小客车,4.32,68.20,63.45,0.01,55.44,3.15
2,100036,92,61,小客车,4.63,71.30,63.14,0.01,45.60,2.60
2,100040,96,61,小客车,4.05,65.50,62.34,0.01,64.24,3.71
2,100044,100,59,小客车,4.07,65.65,62.10,0.01,61.15,3.55
2,100048,103,59,小客车,4.20,66.95,61.92,0.01,52.95,3.08
2,100052,106,60,小客车,4.41,69.10,61.77,0.01,45.88,2.67
2,100053,111,63,小客车,4.68,71.85,62.24,0.00,42.61,2.46
2,100054,108,59,小客车,4.96,74.55,61.84,0.00,38.84,2.26
2,100060,115,57,小客车,4.28,67.80,63.92,0.00,63.10,3.55
2,100064,119,59,小客车,4.07,65.65,63.52,0.01,78.48,4.45
3,100068,122,57,小客车,4.54,70.40,63.32,0.01,48.14,2.74
3,100072,125,53,小客车,4.89,73.90,64.65,0.00,46.05,2.56
3,100076,131,58,小客车,4.21,67.15,65.60,0.02,97.05,5.33
3,100080,136,58,小客车,4.04,65.45,64.24,0.01,101.57,5.69
3,100084,139,55,小客车,4.73,72.30,63.89,0.00,45.48,2.56
3,100088,146,56,小客车,4.18,66.85,65.96,0.00,125.56,6.85
3,100092,149,56,小客车,4.89,73.95,65.35,0.03,46.75,2.58
3,100096,154,58,小客车,4.08,65.75,64.20,0.00,91.60,5.14
