统计时段,车辆ID,仿真时间(s),已行驶时间(s),车辆类型,车长(m), 期望速度(km/h),当前速度(km/h),当前加速度(m/s2),跟车距离(m),跟车时距(s)
1,300011,201,163,小客车,4.75,55.00,54.32,0.11,997.62,3600.00
1,300012,204,165,小客车,4.11,42.10,39.30,0.07,45.12,4.13
1,300032,212,129,小客车,4.87,57.40,40.53,1.85,68.74,6.11
1,300033,235,151,小客车,4.67,53.30,45.54,0.25,49.41,3.91
1,300037,216,118,小客车,4.49,49.70,44.39,0.09,46.07,3.74
1,300043,220,117,小客车,4.82,56.40,35.34,1.46,28.07,2.86
1,300053,224,85,小客车,4.85,57.00,38.03,0.82,25.31,2.40
1,300055,231,86,小客车,4.42,48.40,37.57,1.24,53.02,5.08
2,100009,326,302,小客车,4.62,52.30,52.18,0.02,997.69,3600.00
2,100020,334,261,小客车,4.38,47.60,45.39,0.04,85.31,6.77
2,100035,339,179,小客车,4.67,53.30,39.48,1.13,39.44,3.60
2,100038,344,173,小客车,4.53,50.50,46.00,0.01,58.06,4.54
2,100078,474,169,小客车,4.37,47.40,47.40,0.00,997.81,3600.00
2,100089,481,134,小客车,4.27,45.40,42.30,0.02,58.77,5.00
2,100094,476,116,小客车,4.97,59.40,46.89,0.01,32.05,2.46
2,200079,426,287,小客车,4.84,56.90,56.66,0.00,154.91,9.84
2,300022,363,300,小客车,4.45,48.90,41.99,0.00,37.90,3.25
2,300067,351,162,小客车,4.27,45.40,42.39,0.05,64.82,5.51
2,300069,372,181,小客车,4.51,50.30,41.97,0.00,34.55,2.96
2,300072,355,161,小客车,4.79,55.70,17.36,4.02,27.17,5.63
2,300076,359,154,小客车,4.37,47.40,40.14,0.16,36.19,3.25
2,300106,368,79,小客车,4.12,42.30,39.55,0.01,59.38,5.40
2,300116,495,169,小客车,4.44,48.80,47.31,0.00,142.27,10.83
2,300117,376,47,小客车,4.38,47.70,42.30,0.00,44.52,3.79
2,300131,500,121,小客车,4.28,45.50,42.82,0.01,66.76,5.61
2,300138,505,110,小客车,4.17,43.30,39.85,0.02,50.82,4.59
2,300140,509,114,小客车,4.28,45.50,40.14,0.00,40.64,3.65
