统计时段,车辆ID,仿真时间(s),已行驶时间(s),车辆类型,车长(m), 期望速度(km/h),当前速度(km/h),当前加速度(m/s2),跟车距离(m),跟车时距(s)
1,300081,276,62,小客车,4.71,54.30,52.82,0.24,997.64,3600.00
1,400003,106,97,小客车,4.22,44.50,44.50,0.00,997.89,3600.00
1,400011,90,74,小客车,4.97,59.50,59.50,0.00,997.51,3600.00
1,400023,119,84,小客车,4.97,59.50,59.50,0.00,997.51,3600.00
1,400036,145,89,小客车,4.49,49.70,49.70,0.00,997.76,3600.00
1,400043,210,143,小客车,4.83,56.50,53.01,0.54,997.59,3600.00
1,400051,219,136,小客车,4.42,48.40,48.39,0.00,997.79,3600.00
1,400062,193,95,小客车,4.12,42.30,42.30,0.00,997.94,3600.00
1,400074,206,93,小客车,4.59,51.90,51.90,0.00,997.70,3600.00
1,400081,223,94,小客车,4.60,52.00,46.66,0.92,523.38,40.38
1,400092,229,80,小客车,4.84,56.80,56.17,0.10,997.58,3600.00
1,400101,238,71,小客车,4.95,58.90,58.84,0.01,997.53,3600.00
1,400113,270,87,小客车,4.42,48.50,48.50,0.00,997.79,3600.00
2,200045,455,371,小客车,4.83,56.50,56.29,0.03,997.59,3600.00
2,200081,464,321,小客车,4.50,50.00,50.00,0.00,997.75,3600.00
2,400122,425,210,小客车,4.54,50.70,50.70,0.00,997.73,3600.00
2,400126,435,215,小客车,4.08,41.60,41.60,0.00,997.96,3600.00
2,400141,439,199,小客车,4.75,55.10,46.11,0.00,39.39,3.08
2,400145,488,242,小客车,4.26,45.30,45.30,0.00,997.87,3600.00
2,400214,495,136,小客车,4.84,56.90,56.67,0.04,997.58,3600.00
