统计时段,车辆ID,仿真时间(s),已行驶时间(s),车辆类型,车长(m), 期望速度(km/h),当前速度(km/h),当前加速度(m/s2),跟车距离(m),跟车时距(s)
1,100004,265,197,小客车,4.03,40.60,27.00,0.65,14.17,1.89
1,100012,267,177,小客车,4.13,42.50,26.21,0.46,12.95,1.78
1,100026,276,174,小客车,4.46,49.30,27.37,0.29,12.73,1.67
1,100029,278,158,小客车,4.36,47.10,27.39,0.24,12.97,1.70
1,100030,274,138,小客车,4.96,59.10,27.23,0.37,12.25,1.62
1,100034,280,134,小客车,4.87,57.40,27.82,0.27,12.47,1.61
1,100044,283,81,小客车,4.07,41.30,29.47,0.07,16.65,2.03
1,100050,285,71,小客车,4.58,51.70,29.75,0.00,13.67,1.65
2,100061,413,53,小客车,4.80,56.10,27.50,1.02,13.72,1.80
2,100064,415,44,小客车,4.07,41.30,24.71,0.04,12.13,1.77
2,100067,417,39,小客车,4.12,42.40,21.95,0.00,9.96,1.63
2,100069,420,146,小客车,4.27,45.40,19.51,0.00,8.41,1.55
2,100070,422,147,小客车,4.32,46.40,18.20,0.00,7.81,1.55
2,100079,425,110,小客车,4.33,46.50,18.71,0.09,8.07,1.55
2,100082,432,105,小客车,4.09,41.80,22.00,0.22,9.93,1.62
2,100086,429,84,小客车,4.55,51.00,20.93,0.29,9.19,1.58
2,100090,434,82,小客车,4.42,48.50,22.68,0.22,10.01,1.59
