统计时段,车辆ID,仿真时间(s),已行驶时间(s),车辆类型,车长(m), 期望速度(km/h),当前速度(km/h),当前加速度(m/s2),跟车距离(m),跟车时距(s)
1,400003,55,46,小客车,4.22,44.50,41.13,0.05,50.70,4.44
1,400008,48,36,小客车,4.81,56.20,54.60,0.26,997.59,3600.00
1,400011,51,33,小客车,4.97,59.50,44.25,0.52,25.71,2.09
1,400017,58,33,小客车,4.98,59.60,48.18,0.00,37.72,2.82
1,400018,76,51,小客车,5.00,59.90,48.71,0.00,24.19,1.79
1,400020,68,38,小客车,4.58,51.60,49.52,0.01,118.28,8.60
1,400023,76,43,小客车,4.97,59.50,36.34,0.01,7.70,1.53
1,400028,84,36,小客车,4.03,40.50,39.74,0.01,136.83,12.40
1,400032,86,33,小客车,4.70,53.90,39.42,0.00,22.78,2.08
1,400037,98,42,小客车,4.46,49.10,37.98,1.59,36.04,3.42
1,400041,94,28,小客车,4.92,58.30,52.92,0.00,76.48,5.20
1,400043,103,36,小客车,4.83,56.50,49.10,0.21,58.97,4.32
1,400046,105,33,小客车,4.83,56.50,45.89,0.08,33.56,2.63
1,400048,110,37,小客车,4.60,52.00,38.32,0.01,9.24,1.74
1,400051,113,29,小客车,4.42,48.40,41.97,0.04,36.43,3.12
1,400056,118,25,小客车,4.94,58.80,50.77,0.00,51.30,3.64
1,400059,133,36,小客车,4.84,56.90,47.63,0.18,40.28,3.04
1,400061,130,33,小客车,4.73,54.60,51.88,0.00,102.37,7.10
1,400066,141,39,小客车,4.37,47.30,43.81,0.00,62.44,5.13
1,400067,135,29,小客车,4.58,51.60,40.31,0.29,25.45,2.27
1,400071,150,40,小客车,4.02,40.40,38.42,0.00,68.93,6.46
1,400074,143,30,小客车,4.59,51.90,42.29,0.04,30.91,2.63
1,400081,165,36,小客车,4.60,52.00,49.49,0.00,141.25,10.28
1,400089,172,29,小客车,4.58,51.50,48.41,0.00,84.60,6.29
1,400092,176,27,小客车,4.84,56.80,50.23,0.00,53.45,3.83
1,400094,185,29,小客车,4.70,53.90,45.60,0.01,19.13,3.02
1,400100,194,29,小客车,4.51,50.20,47.85,0.00,114.25,8.59
1,400103,203,35,小客车,4.20,44.00,42.81,0.01,112.99,9.50
1,400107,209,32,小客车,4.39,47.80,44.57,0.02,70.69,5.71
1,400111,219,38,小客车,4.46,49.10,45.11,0.04,62.63,5.00
1,400113,214,30,小客车,4.42,48.50,44.62,0.00,59.76,4.82
1,400118,238,34,小客车,4.07,41.30,41.30,0.00,997.97,3600.00
2,400121,354,35,小客车,4.10,42.00,0.48,0.00,66.16,492.05
2,400128,367,146,小客车,4.97,59.40,51.73,0.05,61.66,4.29
2,400131,369,148,小客车,4.88,57.60,47.57,0.05,35.64,2.70
2,400135,374,151,小客车,4.86,57.10,51.42,0.00,61.93,4.34
2,400140,379,142,小客车,4.63,52.50,48.84,0.01,70.02,5.16
2,400141,383,143,小客车,4.75,55.10,47.15,0.03,40.67,3.10
2,400149,387,136,小客车,4.29,45.90,42.68,0.02,58.00,4.89
2,400153,395,129,小客车,4.67,53.50,50.26,0.00,91.13,6.53
2,400160,443,166,小客车,4.88,57.70,49.35,0.07,53.96,3.94
2,400161,408,131,小客车,4.65,53.00,47.40,0.00,55.81,4.24
2,400164,445,166,小客车,4.68,53.70,42.63,0.15,27.95,2.36
2,400169,399,117,小客车,4.33,46.50,43.11,0.03,54.98,4.59
2,400170,405,122,小客车,4.40,48.00,32.15,0.01,5.07,1.14
2,400178,450,150,小客车,4.97,59.50,52.17,0.00,58.50,4.04
2,400181,412,107,小客车,4.78,55.60,47.34,0.00,40.96,3.11
2,400183,453,141,小客车,4.67,53.30,45.60,0.05,37.39,2.95
2,400185,424,110,小客车,4.91,58.10,45.73,0.01,31.11,2.45
2,400186,466,149,小客车,4.70,53.90,25.73,1.05,12.32,1.72
2,400189,418,96,小客车,4.88,57.70,47.94,0.00,39.18,2.94
2,400190,415,91,小客车,4.67,53.40,44.82,0.04,35.66,2.86
2,400195,422,90,小客车,4.66,53.10,45.88,0.01,41.19,3.23
2,400196,438,105,小客车,4.36,47.20,40.49,0.00,37.30,3.32
2,400199,456,118,小客车,4.46,49.10,42.25,0.04,36.33,3.09
2,400200,477,135,小客车,4.96,59.10,51.64,0.00,61.19,4.27
2,400201,464,123,小客车,4.08,41.50,27.99,0.88,13.72,1.76
2,400202,429,84,大客车,11.92,42.35,38.52,0.05,45.25,4.23
2,400204,482,131,小客车,4.20,43.90,38.56,0.00,36.28,3.39
2,400207,460,104,小客车,4.54,50.80,43.58,0.00,39.27,3.24
2,400210,432,73,小客车,4.49,49.80,37.49,0.05,22.98,2.21
2,400214,434,73,小客车,4.84,56.90,37.09,0.06,19.05,1.85
2,400221,462,93,小客车,4.80,56.10,43.37,0.00,28.37,2.35
2,400227,471,94,小客车,4.17,43.40,37.18,0.00,34.73,3.36
2,400232,489,105,小客车,4.12,42.30,35.08,0.00,27.24,2.80
2,400242,496,101,小客车,4.60,52.00,37.28,0.00,21.31,2.06
2,400245,503,104,小客车,4.41,48.10,40.85,0.00,37.36,3.29
2,400246,486,84,小客车,4.14,42.90,36.52,0.00,31.26,3.08
2,400251,494,82,小客车,4.15,43.00,38.40,0.00,44.83,4.20
2,400253,505,90,小客车,4.58,51.60,38.82,0.00,23.82,2.21
2,400255,479,60,小客车,4.75,55.10,42.54,0.22,26.01,2.20
2,400256,499,74,小客车,4.82,56.40,36.63,0.00,18.76,1.84
2,400273,508,55,小客车,4.54,50.70,37.42,0.03,22.21,2.14
2,400277,510,50,小客车,4.32,46.40,35.67,0.00,22.78,2.30
