统计时段,车辆ID,仿真时间(s),已行驶时间(s),车辆类型,车长(m), 期望速度(km/h),当前速度(km/h),当前加速度(m/s2),跟车距离(m),跟车时距(s)
1,100001,189,184,小客车,4.90,58.00,58.00,0.00,997.55,3600.00
1,200019,142,99,小客车,4.98,59.60,43.10,2.42,997.51,3600.00
1,200048,241,154,小客车,4.83,56.50,49.29,0.50,90.19,6.59
1,300002,69,57,大客车,11.44,38.30,37.92,0.00,183.44,17.42
1,300003,56,44,小客车,4.67,53.50,53.50,0.00,997.66,3600.00
1,300005,198,169,小客车,4.07,41.30,40.74,0.01,139.47,12.32
1,300010,212,174,小客车,4.13,42.50,38.69,0.03,43.78,4.07
1,300019,205,162,小客车,4.96,59.20,53.27,0.00,72.50,4.90
1,300027,208,135,小客车,4.36,47.10,43.59,0.03,53.13,4.39
1,300030,230,150,小客车,4.32,46.40,34.13,0.14,20.03,2.11
1,300036,222,123,小客车,4.53,50.50,36.93,0.45,25.37,2.47
1,300040,232,131,小客车,4.54,50.90,34.62,0.04,18.54,1.93
1,300042,218,116,小客车,4.07,41.30,38.63,0.00,59.90,5.58
1,300051,228,97,小客车,4.68,53.70,35.63,0.20,18.51,1.87
1,300056,226,79,小客车,4.29,45.70,38.78,0.01,33.12,3.07
1,300061,234,74,小客车,4.76,55.20,33.52,0.14,16.37,1.76
2,100006,326,304,小客车,4.05,41.10,41.10,0.00,997.97,3600.00
2,100022,329,243,小客车,4.71,54.30,42.62,0.00,29.25,2.47
2,100036,341,180,小客车,4.63,52.60,42.18,0.00,30.05,2.56
2,100046,333,132,小客车,4.53,50.50,44.95,0.00,49.81,3.99
2,100060,338,95,小客车,4.28,45.60,42.03,0.01,54.91,4.70
2,100068,344,73,小客车,4.54,50.80,41.09,0.02,29.58,2.59
2,100073,474,187,小客车,4.54,50.70,49.97,0.00,221.90,15.99
2,100085,478,140,小客车,4.81,56.20,48.44,0.02,43.17,3.21
2,100100,484,104,小客车,4.06,41.20,39.60,0.01,76.25,6.93
2,200027,424,375,小客车,4.97,59.50,58.59,0.00,126.49,7.77
2,200061,435,316,小客车,4.84,56.90,43.99,1.58,151.59,12.41
2,200104,458,274,小客车,4.79,55.80,55.20,0.00,335.79,21.90
2,300026,352,282,小客车,4.04,40.90,39.43,0.00,92.64,8.46
2,300029,377,298,小客车,4.79,55.90,37.15,0.00,19.49,1.89
2,300057,355,205,小客车,4.90,58.00,41.38,0.00,23.96,2.08
2,300077,358,152,小客车,4.33,46.50,40.73,0.00,39.78,3.52
2,300078,373,164,小客车,4.04,40.90,36.78,0.02,39.94,3.91
2,300080,364,154,小客车,4.09,41.80,39.10,0.00,59.87,5.51
2,300093,375,128,小客车,4.95,59.00,36.69,0.02,18.16,1.78
2,300094,499,243,小客车,4.08,41.50,40.98,0.01,192.33,16.90
2,300098,504,235,小客车,4.06,41.20,38.24,0.01,52.97,4.99
2,300099,383,112,小客车,4.03,40.50,37.68,0.00,56.38,5.39
2,300103,367,83,小客车,4.96,59.10,39.24,0.04,22.70,2.08
2,300111,369,57,小客车,4.59,51.80,39.43,0.02,24.86,2.27
2,300113,507,186,小客车,4.25,45.10,38.87,0.00,35.41,3.28
