统计时段,车辆ID,仿真时间(s),已行驶时间(s),车辆类型,车长(m), 期望速度(km/h),当前速度(km/h),当前加速度(m/s2),跟车距离(m),跟车时距(s)
1,200002,209,199,大客车,11.81,41.40,36.49,1.21,136.39,13.46
1,200003,43,33,小客车,4.73,54.60,54.60,0.00,997.63,3600.00
1,200006,56,39,小客车,4.37,47.30,47.00,0.06,997.82,3600.00
1,200009,66,37,小客车,4.46,49.30,47.71,0.00,128.03,9.66
1,200010,69,40,小客车,4.81,56.20,47.41,0.00,39.39,2.99
1,200013,75,42,小客车,4.97,59.50,53.94,0.00,70.75,4.72
1,200014,79,44,小客车,4.19,43.80,41.61,0.03,63.13,5.46
1,200015,87,51,小客车,4.08,41.60,40.02,0.00,89.16,8.02
1,200018,93,51,小客车,4.04,40.70,38.29,0.01,62.03,5.83
1,200020,174,132,小客车,5.00,59.90,50.43,0.00,43.91,3.13
1,200025,260,213,小客车,4.97,59.50,46.88,0.00,33.65,2.58
1,200028,167,116,小客车,4.49,49.70,49.67,0.01,997.76,3600.00
1,200029,170,117,小客车,4.74,54.70,45.61,0.07,34.91,2.76
1,200030,268,213,小客车,4.03,40.50,39.15,0.03,88.36,8.12
1,200039,178,108,小客车,4.46,49.10,45.30,0.02,57.86,4.60
1,200042,185,104,小客车,4.47,49.40,46.76,0.00,85.93,6.62
1,200047,194,106,小客车,4.75,55.00,52.38,0.00,110.58,7.60
1,200048,198,110,小客车,4.83,56.50,51.00,0.01,58.26,4.11
1,200051,257,164,小客车,4.11,42.10,42.10,0.00,997.95,3600.00
1,200062,281,161,小客车,4.04,40.70,39.68,0.00,130.55,11.84
1,200070,271,144,小客车,4.53,50.60,38.95,0.00,25.56,2.36
2,200021,332,288,小客车,4.01,40.20,40.20,0.00,997.99,3600.00
2,200034,364,302,小客车,4.70,53.90,48.15,0.00,54.17,4.05
2,200036,357,293,小客车,4.91,58.10,49.49,0.00,45.58,3.32
2,200046,374,288,小客车,4.60,52.00,39.38,0.05,24.43,2.23
2,200049,400,310,小客车,4.58,51.70,34.66,0.08,18.23,1.89
2,200053,391,292,小客车,4.42,48.40,37.94,0.08,26.53,2.52
2,200057,350,240,小客车,4.88,57.50,49.07,0.19,54.03,3.96
2,200059,393,280,小客车,4.50,50.00,34.87,0.21,19.10,1.97
2,200061,384,264,小客车,4.84,56.90,17.30,3.28,12.67,2.64
2,200063,353,233,小客车,4.73,54.60,42.58,0.19,26.79,2.27
2,200064,340,218,小客车,4.12,42.30,40.49,0.00,87.01,7.74
2,200068,346,220,小客车,4.37,47.30,43.69,0.00,64.02,5.27
2,200069,404,277,小客车,4.58,51.60,33.83,0.10,17.41,1.85
2,200071,360,233,小客车,4.64,52.90,45.31,0.04,38.24,3.04
2,200079,371,231,小客车,4.84,56.90,40.43,0.04,22.82,2.03
2,200082,409,259,小客车,4.03,40.50,30.76,0.05,19.04,2.23
2,200085,402,250,小客车,4.79,55.80,34.28,0.10,16.82,1.77
2,200087,369,215,小客车,4.22,44.40,41.02,0.03,50.77,4.45
2,200092,380,222,小客车,4.68,53.70,46.42,0.00,50.17,3.89
2,200094,386,226,小客车,4.84,56.80,40.37,2.14,96.23,8.58
2,200096,388,222,小客车,4.70,53.90,37.42,0.00,20.64,1.99
2,200098,395,222,小客车,4.57,51.30,35.09,0.08,18.87,1.94
2,200101,406,230,小客车,4.13,42.70,32.23,0.09,19.65,2.20
2,200104,397,213,小客车,4.79,55.80,35.21,0.05,17.59,1.80
