统计时段,车辆ID,仿真时间(s),已行驶时间(s),车辆类型,车长(m), 期望速度(km/h),当前速度(km/h),当前加速度(m/s2),跟车距离(m),跟车时距(s)
1,400002,58,52,大客车,12.10,43.80,36.49,0.04,45.63,4.50
1,400005,41,30,小客车,4.78,55.60,55.60,0.00,997.61,3600.00
1,400007,54,41,小客车,4.46,49.30,42.15,0.01,40.75,3.48
1,400009,50,35,小客车,4.49,49.70,46.11,0.14,75.52,5.90
1,400014,71,47,小客车,4.39,47.80,30.75,0.00,18.11,2.12
1,400015,68,46,小客车,4.48,49.60,26.69,0.01,22.96,6.19
1,400016,66,40,小客车,4.04,40.70,40.64,0.01,997.98,3600.00
1,400022,83,50,小客车,4.11,42.10,40.24,0.03,106.66,9.54
1,400024,69,34,小客车,4.63,52.50,27.95,1.85,24.73,3.19
1,400029,90,41,小客车,4.54,50.80,39.75,0.01,10.97,1.99
1,400030,89,36,小客车,4.08,41.50,20.69,0.11,8.00,1.39
1,400031,88,37,小客车,4.21,44.30,41.20,0.01,57.55,10.06
1,400034,92,36,小客车,4.91,58.10,25.99,0.56,12.44,1.72
1,400040,100,34,小客车,4.47,49.40,40.78,0.32,44.84,3.96
1,400045,104,34,小客车,4.75,55.00,46.39,0.00,41.08,3.19
1,400052,127,38,大客车,11.81,41.45,29.32,0.94,17.57,2.16
1,400053,119,30,小客车,4.70,53.90,53.54,0.06,997.65,3600.00
1,400057,134,39,小客车,4.50,50.00,45.05,0.00,58.67,4.69
1,400058,124,30,小客车,4.79,55.90,35.30,1.51,49.28,5.03
1,400063,139,42,小客车,5.00,60.00,42.96,0.01,10.74,1.80
1,400064,145,47,小客车,4.02,40.40,31.03,0.01,7.20,1.67
1,400068,141,34,小客车,4.53,50.60,41.17,0.10,25.61,2.24
1,400073,145,33,小客车,4.93,58.70,41.70,0.00,35.16,3.04
1,400075,151,38,小客车,4.36,47.10,41.56,0.00,52.50,4.55
1,400079,160,33,小客车,4.50,50.00,46.96,0.00,92.78,7.11
1,400085,170,36,小客车,4.22,44.40,42.31,0.00,58.77,5.00
1,400086,176,35,小客车,4.15,43.00,40.21,0.00,90.65,8.12
1,400091,180,36,小客车,4.28,45.50,38.52,0.00,37.86,3.54
1,400096,189,29,小客车,4.57,51.30,44.10,0.13,40.09,3.27
1,400098,186,25,小客车,4.92,58.40,54.72,0.05,115.23,7.58
1,400101,193,26,小客车,4.95,58.90,48.86,0.00,46.54,3.43
1,400102,203,35,大客车,12.35,45.90,42.04,0.00,102.81,8.80
1,400105,207,38,小客车,4.22,44.50,41.97,0.15,86.09,7.38
1,400106,210,33,小客车,4.30,46.10,35.78,0.21,25.59,2.57
1,400109,216,37,小客车,4.17,43.50,38.10,0.72,91.09,8.61
1,400112,214,29,小客车,4.63,52.50,22.03,3.48,25.80,4.21
1,400115,221,30,小客车,4.62,52.30,46.81,0.00,55.78,4.29
1,400116,225,33,小客车,4.86,57.10,47.03,0.00,40.29,3.08
1,400119,236,28,小客车,4.61,52.10,51.90,0.03,997.70,3600.00
1,400124,246,29,小客车,4.61,52.20,40.66,0.50,59.62,5.28
2,400123,361,28,小客车,4.92,58.50,20.26,4.43,67.20,11.94
2,400126,366,146,小客车,4.08,41.60,39.83,0.03,114.75,10.37
2,400129,375,153,小客车,4.01,40.20,39.22,0.08,115.87,10.64
2,400139,379,144,小客车,4.89,57.90,46.23,0.00,34.55,2.69
2,400142,390,150,小客车,4.50,50.00,43.54,0.00,48.30,3.99
2,400145,396,149,小客车,4.26,45.30,37.51,0.06,32.77,3.15
2,400146,399,150,小客车,4.61,52.20,37.33,0.00,24.16,2.33
2,400147,401,151,小客车,4.86,57.10,37.01,0.00,18.38,1.79
2,400150,386,131,小客车,4.50,49.90,46.48,0.00,82.76,6.41
2,400151,392,137,小客车,4.53,50.60,38.36,0.24,26.22,2.46
2,400152,400,141,大客车,11.93,42.45,27.80,0.01,21.21,5.49
2,400158,437,135,小客车,4.46,49.30,18.87,4.38,122.19,23.32
2,400159,439,167,小客车,4.88,57.60,29.82,1.36,13.69,1.65
2,400165,404,123,小客车,4.89,57.90,24.00,0.29,8.78,1.32
2,400175,452,160,小客车,4.59,51.90,43.60,0.00,42.65,3.52
2,400177,458,162,小客车,4.00,40.10,33.13,0.02,29.69,3.23
2,400182,467,158,小客车,4.65,53.00,32.47,0.50,16.10,1.78
2,400191,469,144,小客车,4.82,56.40,35.02,0.00,17.36,1.78
2,400197,460,126,小客车,4.57,51.40,32.68,0.00,16.39,1.81
2,400206,465,110,小客车,4.35,47.00,30.39,0.09,17.99,2.13
2,400209,445,87,小客车,4.17,43.30,38.97,0.10,53.31,4.92
2,400211,474,115,小客车,4.08,41.70,32.26,0.04,20.76,2.32
2,400213,448,88,小客车,4.37,47.30,36.26,0.10,25.85,2.57
2,400217,486,118,小客车,4.71,54.10,36.34,0.00,21.92,2.17
2,400218,472,103,小客车,4.13,42.60,33.56,0.02,22.53,2.42
2,400220,480,110,小客车,4.10,42.00,30.33,0.00,20.29,2.41
2,400222,454,83,小客车,4.66,53.20,36.42,0.24,21.40,2.11
2,400226,462,85,小客车,4.51,50.20,30.36,0.00,17.10,2.03
2,400230,488,107,小客车,4.17,43.50,34.10,0.04,22.45,2.37
2,400233,483,94,小客车,4.54,50.90,34.56,0.00,21.66,2.26
2,400235,491,100,小客车,4.37,47.30,31.13,0.08,18.53,2.14
2,400238,501,109,小客车,4.71,54.20,32.10,0.00,15.37,1.72
2,400241,497,101,小客车,4.24,44.70,32.99,0.43,23.14,2.53
2,400247,499,95,小客车,4.84,56.80,33.14,0.15,15.83,1.72
2,400248,477,71,小客车,4.09,41.80,31.27,0.05,21.97,2.53
2,400250,505,95,小客车,4.91,58.10,31.74,0.00,14.59,1.66
2,400260,508,76,小客车,4.80,56.00,32.12,0.00,15.09,1.69
2,400261,494,61,小客车,4.88,57.60,30.92,0.00,16.82,1.96
2,400263,503,67,小客车,4.33,46.50,30.79,0.00,15.98,1.87
