统计时段,车辆ID,仿真时间(s),已行驶时间(s),车辆类型,车长(m), 期望速度(km/h),当前速度(km/h),当前加速度(m/s2),跟车距离(m),跟车时距(s)
1,400006,80,68,小客车,4.46,49.10,49.10,0.00,997.77,3600.00
1,400025,93,55,小客车,4.97,59.50,58.15,0.20,997.51,3600.00
1,400027,99,53,小客车,4.74,54.70,54.64,0.00,997.63,3600.00
1,400030,117,62,小客车,4.08,41.50,3.74,0.00,997.96,3600.00
1,400040,209,57,小客车,4.47,49.40,17.93,2.52,9.66,1.94
1,400045,211,60,小客车,4.75,55.00,21.02,0.95,9.24,1.58
1,400055,213,53,小客车,4.88,57.50,23.82,1.06,11.26,1.70
1,400060,218,116,小客车,4.04,40.70,25.50,0.35,12.69,1.79
1,400063,216,62,小客车,5.00,60.00,26.57,0.80,12.41,1.68
1,400070,220,108,小客车,4.67,53.40,25.95,0.44,11.77,1.63
1,400077,222,100,小客车,4.84,56.90,26.46,0.39,11.92,1.62
1,400084,227,93,小客车,4.20,44.00,28.94,0.00,15.53,1.93
1,400087,224,81,小客车,4.94,58.80,26.42,0.17,11.81,1.61
1,400093,229,74,小客车,4.33,46.50,27.06,0.00,12.87,1.71
1,400105,236,66,小客车,4.22,44.50,21.34,0.02,9.21,1.55
1,400108,233,56,小客车,4.96,59.10,35.63,0.00,20.64,2.09
1,400115,243,51,小客车,4.62,52.30,39.94,0.00,32.14,2.90
1,400125,283,60,小客车,4.05,41.10,3.85,0.00,997.97,3600.00
2,400123,381,164,小客车,4.92,58.50,56.38,0.00,997.54,3600.00
2,400132,400,179,小客车,4.08,41.70,41.70,0.00,997.96,3600.00
2,400148,410,157,小客车,4.46,49.10,1.74,0.00,997.77,3600.00
2,400155,508,157,小客车,4.07,41.40,18.15,2.67,9.58,1.90
2,400162,510,162,小客车,4.39,47.90,23.14,1.52,11.23,1.75
