统计时段,车辆ID,仿真时间(s),已行驶时间(s),车辆类型,车长(m), 期望速度(km/h),当前速度(km/h),当前加速度(m/s2),跟车距离(m),跟车时距(s)
1,200010,147,116,小客车,4.81,56.20,36.56,2.89,997.59,3600.00
1,300028,128,53,小客车,4.96,59.10,59.10,0.00,997.52,3600.00
1,300035,255,162,小客车,4.96,59.20,59.20,0.00,997.52,3600.00
1,300054,262,123,小客车,4.92,58.40,58.17,0.04,997.54,3600.00
1,300074,278,80,小客车,4.21,44.30,44.30,0.00,997.89,3600.00
2,200016,453,415,小客车,4.39,47.80,46.94,0.16,997.80,3600.00
2,200038,447,382,小客车,4.49,49.70,49.68,0.00,997.76,3600.00
2,200092,461,303,小客车,4.68,53.70,53.65,0.01,997.66,3600.00
2,300112,413,100,小客车,4.75,55.10,55.10,0.00,997.62,3600.00
2,300125,420,65,小客车,4.73,54.60,54.37,0.04,997.63,3600.00
2,400141,441,203,小客车,4.75,55.10,49.64,0.01,498.81,72.35
