统计时段,车辆ID,仿真时间(s),已行驶时间(s),车辆类型,车长(m), 期望速度(km/h),当前速度(km/h),当前加速度(m/s2),跟车距离(m),跟车时距(s)
1,200004,109,57,小客车,4.58,51.60,17.41,4.86,997.71,3600.00
1,200006,111,65,小客车,4.37,47.30,24.29,2.27,13.49,2.00
1,200010,113,65,小客车,4.81,56.20,27.47,1.39,13.91,1.82
1,200014,115,79,小客车,4.19,43.80,27.23,0.76,13.84,1.83
1,200018,121,81,小客车,4.04,40.70,37.97,0.00,57.52,5.45
1,200029,259,141,小客车,4.74,54.70,17.46,4.89,997.63,3600.00
1,200042,261,129,小客车,4.47,49.40,24.61,2.39,13.84,2.02
1,200070,294,169,小客车,4.53,50.60,50.59,0.00,997.73,3600.00
2,200016,413,328,小客车,4.39,47.80,24.74,0.80,12.10,1.76
2,200026,432,385,小客车,4.63,52.50,28.04,0.34,12.94,1.66
2,200030,409,244,小客车,4.03,40.50,15.36,4.80,997.99,3600.00
2,200038,411,239,小客车,4.49,49.70,22.90,2.00,12.35,1.94
2,200040,424,351,小客车,4.53,50.50,27.72,0.36,12.96,1.68
2,200045,419,335,小客车,4.83,56.50,27.80,0.46,12.79,1.66
2,200057,417,307,小客车,4.88,57.50,27.01,0.48,12.41,1.65
2,200071,422,295,小客车,4.64,52.90,27.88,0.42,12.90,1.67
2,200081,428,285,小客车,4.50,50.00,27.66,0.34,12.91,1.68
2,200082,446,298,小客车,4.03,40.50,40.45,0.00,36.57,3.25
2,200083,415,265,小客车,4.60,52.00,25.57,0.56,11.86,1.67
2,200092,426,268,小客车,4.68,53.70,27.97,0.36,12.82,1.65
2,200094,430,271,小客车,4.84,56.80,28.16,0.35,12.76,1.63
2,200096,443,279,小客车,4.70,53.90,53.19,0.12,997.65,3600.00
