统计时段,车辆ID,仿真时间(s),已行驶时间(s),车辆类型,车长(m), 期望速度(km/h),当前速度(km/h),当前加速度(m/s2),跟车距离(m),跟车时距(s)
1,300002,36,27,大客车,11.44,38.30,35.86,0.06,40.63,4.08
1,300003,33,22,小客车,4.67,53.50,53.50,0.00,997.66,3600.00
1,300005,52,24,小客车,4.07,41.30,20.17,0.00,43.29,7.73
1,300006,49,20,小客车,4.89,57.90,57.90,0.00,997.55,3600.00
1,300007,169,22,小客车,4.62,52.30,12.06,2.72,6.27,1.87
1,300010,177,140,小客车,4.13,42.50,25.32,0.31,12.31,1.75
1,300011,171,24,小客车,4.75,55.00,21.38,1.79,10.81,1.82
1,300014,173,133,小客车,4.87,57.30,25.20,1.16,12.20,1.74
1,300015,180,140,小客车,4.55,51.10,24.87,0.26,11.20,1.62
1,300017,175,133,小客车,4.42,48.40,26.47,0.83,12.76,1.74
1,300020,182,128,小客车,4.71,54.30,24.84,0.29,11.06,1.60
1,300023,194,126,小客车,4.66,53.20,31.24,0.01,14.84,1.71
1,300030,191,113,小客车,4.32,46.40,31.49,0.00,16.89,1.93
1,300033,198,115,小客车,4.67,53.30,31.01,0.09,14.67,1.70
1,300034,203,118,小客车,4.63,52.60,14.63,0.00,16.89,4.16
1,300036,186,90,小客车,4.53,50.50,25.94,0.08,11.61,1.61
1,300040,196,97,小客车,4.54,50.90,31.05,0.07,15.09,1.75
1,300042,184,83,小客车,4.07,41.30,24.33,0.28,11.53,1.71
1,300049,189,74,小客车,4.97,59.40,32.01,0.00,14.83,1.67
1,300059,200,44,小客车,4.80,56.10,32.19,2.12,14.34,1.60
2,300016,323,280,小客车,4.30,46.00,22.44,0.86,10.59,1.70
2,300022,327,265,小客车,4.45,48.90,24.72,0.55,11.41,1.66
2,300025,330,260,小客车,4.91,58.10,25.70,0.51,11.71,1.64
2,300026,319,136,小客车,4.04,40.90,11.65,2.74,5.39,1.67
2,300029,345,266,小客车,4.79,55.90,25.37,0.35,11.29,1.60
2,300039,321,110,小客车,4.47,49.50,20.13,1.73,9.96,1.78
2,300041,334,234,小客车,4.01,40.20,24.08,0.34,11.59,1.73
2,300057,325,176,小客车,4.90,58.00,24.49,0.57,11.25,1.65
2,300062,332,169,小客车,4.07,41.30,24.84,0.40,12.03,1.74
2,300069,338,149,小客车,4.51,50.30,24.01,0.33,10.71,1.61
2,300078,336,128,小客车,4.04,40.90,23.87,0.32,11.26,1.70
2,300083,347,128,小客车,4.81,56.20,25.79,0.35,11.49,1.60
2,300086,477,254,小客车,4.18,43.70,24.04,0.52,11.22,1.68
2,300093,340,94,小客车,4.95,59.00,24.57,0.36,10.93,1.60
2,300094,352,97,小客车,4.08,41.50,27.27,0.00,14.21,1.88
2,300096,479,220,小客车,4.17,43.40,24.11,0.43,11.22,1.68
2,300097,343,84,小客车,4.51,50.20,24.88,0.36,11.18,1.62
2,300098,468,86,小客车,4.06,41.20,9.31,0.02,4.16,1.61
2,300099,349,79,小客车,4.03,40.50,25.49,0.25,12.59,1.78
2,300107,482,190,小客车,4.24,44.70,24.02,0.39,11.03,1.65
2,300110,471,46,小客车,4.68,53.70,19.68,1.71,9.88,1.81
2,300113,473,151,小客车,4.25,45.10,22.38,1.02,10.59,1.70
2,300114,488,165,小客车,4.59,51.80,26.70,0.21,12.02,1.62
2,300118,486,157,小客车,4.70,54.00,26.28,0.19,11.67,1.60
2,300120,475,143,小客车,4.28,45.50,23.90,0.67,11.16,1.68
2,300128,484,121,小客车,4.74,54.80,25.63,0.17,11.28,1.58
2,300137,495,104,小客车,4.40,48.00,27.11,0.19,12.62,1.68
2,300150,501,86,小客车,4.24,44.70,25.61,0.00,12.72,1.79
2,300155,497,77,小客车,4.21,44.10,26.90,0.19,13.03,1.74
2,300160,492,67,小客车,4.45,48.90,27.04,0.20,12.48,1.66
2,300168,490,49,小客车,4.54,50.90,26.97,0.21,12.24,1.63
2,300180,499,38,小客车,4.67,53.40,27.05,0.24,12.19,1.62
