统计时段,车辆ID,仿真时间(s),已行驶时间(s),车辆类型,车长(m), 期望速度(km/h),当前速度(km/h),当前加速度(m/s2),跟车距离(m),跟车时距(s)
1,100001,81,77,小客车,4.00,60.00,59.87,0.04,998.00,3600.00
1,100008,104,79,小客车,4.86,77.20,75.25,0.45,997.57,3600.00
1,100009,106,72,小客车,4.14,62.80,60.01,0.13,52.76,3.16
1,100010,116,79,小客车,4.17,63.40,62.80,0.17,997.92,3600.00
1,100011,122,82,小客车,4.45,69.00,66.51,0.14,95.31,5.16
1,100012,127,84,小客车,4.88,77.50,72.65,0.33,87.19,4.32
1,100014,134,89,小客车,4.01,60.20,59.80,0.04,149.12,8.98
1,100016,146,98,小客车,4.81,76.20,71.13,0.26,84.34,4.27
1,100019,154,104,小客车,4.48,69.60,68.50,0.29,997.76,3600.00
1,200001,140,133,小客车,4.09,61.90,60.61,0.05,101.62,6.04
