统计时段,车辆ID,仿真时间(s),已行驶时间(s),车辆类型,车长(m), 期望速度(km/h),当前速度(km/h),当前加速度(m/s2),跟车距离(m),跟车时距(s)
1,200003,43,33,小客车,4.73,54.60,54.60,0.00,997.63,3600.00
1,200005,181,172,小客车,4.22,44.50,25.63,2.38,19.15,2.69
1,200006,55,38,小客车,4.37,47.30,47.18,0.05,586.23,44.73
1,200009,65,36,小客车,4.46,49.30,48.92,0.00,123.29,9.07
1,200011,89,58,小客车,4.49,49.70,39.80,0.01,21.80,1.97
1,200013,93,60,小客车,4.97,59.50,39.53,0.03,19.08,1.74
1,200014,75,40,小客车,4.19,43.80,43.62,0.00,134.20,11.08
1,200015,81,44,小客车,4.08,41.60,40.90,0.00,64.53,5.68
1,200018,87,45,小客车,4.04,40.70,40.02,0.00,64.88,5.84
1,200019,91,49,小客车,4.98,59.60,39.71,0.02,19.20,1.74
1,200020,99,57,小客车,5.00,59.90,50.30,0.00,32.90,2.35
1,200021,179,135,小客车,4.01,40.20,40.20,0.00,997.99,3600.00
1,200028,96,44,小客车,4.49,49.70,39.30,0.02,21.17,1.94
1,200031,240,187,小客车,4.54,50.80,38.65,0.01,10.15,1.89
1,200032,245,183,小客车,4.08,41.50,27.28,3.23,34.90,4.61
1,200035,237,174,小客车,4.62,52.40,44.78,0.00,27.29,2.19
1,200037,235,170,小客车,4.64,52.90,47.33,0.00,32.82,2.50
1,200038,228,163,小客车,4.49,49.70,39.56,0.00,21.55,1.96
1,200039,106,35,小客车,4.46,49.10,48.26,0.00,85.16,6.35
1,200041,248,166,小客车,4.54,50.70,37.82,0.22,20.00,1.90
1,200045,232,148,小客车,4.83,56.50,49.96,0.00,37.49,2.70
1,200047,198,110,小客车,4.75,55.00,54.41,0.00,140.89,9.32
1,200048,201,113,小客车,4.83,56.50,52.82,0.01,44.56,3.04
1,200050,205,115,小客车,4.60,52.00,49.94,0.01,52.01,3.75
1,200051,212,119,小客车,4.11,42.10,41.85,0.00,102.43,8.81
1,200054,252,153,小客车,4.34,46.90,31.34,0.01,34.12,7.84
1,200057,216,106,小客车,4.88,57.50,51.65,0.00,40.54,2.83
1,200060,261,142,小客车,4.79,55.90,36.10,0.00,17.25,1.72
1,200062,226,106,小客车,4.04,40.70,39.99,0.02,78.48,7.07
1,200063,219,99,小客车,4.73,54.60,47.59,0.02,29.84,2.26
1,200064,266,143,小客车,4.12,42.30,11.46,0.00,5.56,1.75
1,200065,250,127,小客车,5.00,60.00,40.42,0.00,19.98,1.78
1,200068,263,137,小客车,4.37,47.30,34.56,0.00,17.39,1.81
1,200071,256,129,小客车,4.64,52.90,39.68,0.00,21.27,1.93
1,200072,276,151,小客车,4.67,53.40,13.47,0.01,2.79,1.49
1,200073,265,138,小客车,4.02,40.40,23.28,0.01,33.10,10.24
1,200075,258,124,小客车,4.93,58.70,37.20,0.00,17.67,1.71
1,200077,254,116,小客车,4.36,47.10,38.16,0.00,27.44,2.59
1,200078,288,145,小客车,4.01,40.30,25.32,0.00,12.09,1.72
1,200079,271,129,小客车,4.84,56.90,23.32,0.17,11.13,1.72
1,200080,279,130,小客车,4.54,50.90,10.83,0.70,5.80,1.93
1,200081,275,128,小客车,4.50,50.00,20.55,0.68,9.83,1.72
1,200082,281,131,小客车,4.03,40.50,15.65,1.10,7.68,1.77
1,200083,268,117,小客车,4.60,52.00,20.90,0.61,9.99,1.72
1,200084,290,142,小客车,4.71,54.30,16.83,0.01,25.47,10.90
1,200087,273,120,小客车,4.22,44.40,22.37,0.20,10.51,1.69
1,200095,295,130,小客车,4.33,46.50,15.05,0.66,7.37,1.76
1,200096,286,116,小客车,4.70,53.90,32.09,0.00,17.76,1.99
1,200098,300,120,小客车,4.57,51.30,18.49,0.32,8.96,1.74
1,200115,292,93,小客车,4.42,48.50,3.14,0.00,7.98,9.16
1,200122,297,84,小客车,4.62,52.30,16.89,0.38,8.36,1.78
2,200099,305,123,小客车,4.70,53.90,10.17,1.92,4.82,1.71
2,200100,317,135,小客车,4.92,58.40,17.53,0.83,9.19,1.89
2,200101,307,125,小客车,4.13,42.70,16.69,0.94,7.96,1.72
2,200104,312,122,小客车,4.79,55.80,20.10,0.24,9.79,1.75
2,200106,319,127,小客车,4.39,47.80,17.50,0.20,8.45,1.74
2,200107,309,115,小客车,4.22,44.50,19.11,0.51,9.00,1.70
2,200109,327,127,小客车,4.39,47.80,9.62,1.24,4.96,1.86
2,200113,351,137,小客车,4.46,49.10,14.27,2.49,7.99,2.02
2,200114,335,136,小客车,4.63,52.50,14.67,0.05,7.48,1.83
2,200116,329,126,小客车,4.11,42.20,13.90,0.43,6.77,1.75
2,200117,353,139,小客车,4.62,52.30,15.26,0.09,7.72,1.82
2,200119,324,123,小客车,4.64,52.80,15.62,0.01,42.82,19.74
2,200121,348,144,小客车,4.61,52.10,16.19,3.51,9.96,2.22
2,200123,338,128,小客车,4.10,42.00,10.33,0.00,5.80,2.02
2,200128,322,101,小客车,4.08,41.60,17.38,0.06,8.22,1.70
2,200132,342,123,小客车,4.39,47.90,5.60,0.00,70.90,45.59
2,200135,332,103,小客车,4.61,52.10,14.68,0.15,7.46,1.83
2,200137,302,79,小客车,4.86,57.10,18.40,0.01,31.32,12.25
2,200139,314,88,小客车,4.50,50.10,16.92,0.69,8.01,1.70
2,200140,346,98,小客车,4.36,47.20,15.17,1.98,7.68,1.82
2,200143,356,109,小客车,4.75,55.10,14.05,0.00,7.36,1.89
2,200149,359,113,小客车,4.86,57.10,13.15,0.00,7.08,1.94
2,200159,336,79,小客车,4.36,47.10,11.07,0.01,52.79,34.32
