统计时段,车辆ID,仿真时间(s),已行驶时间(s),车辆类型,车长(m), 期望速度(km/h),当前速度(km/h),当前加速度(m/s2),跟车距离(m),跟车时距(s)
1,400006,49,37,小客车,4.46,49.10,49.00,0.03,997.77,3600.00
1,400012,56,39,小客车,4.19,43.80,43.42,0.00,90.96,7.54
1,400019,71,44,小客车,4.01,40.20,40.09,0.00,122.64,11.01
1,400023,62,28,小客车,4.97,59.50,56.97,0.00,69.56,4.40
1,400027,75,29,小客车,4.74,54.70,50.24,0.00,43.51,3.12
1,400035,92,36,小客车,4.64,52.90,37.93,3.56,997.68,3600.00
1,400037,95,38,小客车,4.46,49.10,45.78,0.11,36.25,2.85
1,400047,104,30,小客车,4.58,51.70,50.87,0.00,90.46,6.40
1,400053,119,30,小客车,4.70,53.90,53.90,0.00,997.65,3600.00
1,400059,124,28,小客车,4.84,56.90,55.41,0.00,74.82,4.86
1,400063,142,43,小客车,5.00,60.00,49.03,1.81,61.06,4.48
1,400068,135,29,小客车,4.53,50.60,50.55,0.02,997.73,3600.00
1,400069,144,36,小客车,4.64,52.90,45.03,0.46,25.65,2.05
1,400072,146,36,小客车,4.75,55.10,43.17,0.26,22.64,1.89
1,400077,151,32,小客车,4.84,56.90,54.53,0.00,62.41,4.12
1,400083,158,27,小客车,4.79,55.80,55.09,0.00,102.13,6.67
1,400087,173,33,小客车,4.94,58.80,55.85,0.00,54.95,3.54
1,400088,169,27,小客车,4.72,54.50,54.08,0.00,140.68,9.36
1,400098,188,24,小客车,4.92,58.40,22.41,4.24,997.54,3600.00
1,400102,204,36,大客车,12.35,45.90,45.88,0.01,993.83,3600.00
1,400115,220,29,小客车,4.62,52.30,52.29,0.00,997.69,3600.00
1,400124,245,27,小客车,4.61,52.20,52.15,0.02,997.69,3600.00
1,400125,255,35,小客车,4.05,41.10,41.00,0.00,145.14,12.75
