统计时段,车辆ID,仿真时间(s),已行驶时间(s),车辆类型,车长(m), 期望速度(km/h),当前速度(km/h),当前加速度(m/s2),跟车距离(m),跟车时距(s)
1,100005,49,35,小汽车,4.82,33.15,0.15,0.00,997.59,3600.00
1,100012,79,44,小汽车,4.13,26.30,19.19,2.37,6.80,1.28
1,100026,84,37,小汽车,4.54,30.45,29.80,0.00,30.06,3.63
1,100035,103,50,小汽车,4.00,25.00,25.00,0.00,998.00,3600.00
1,100038,106,47,小汽车,4.17,26.70,25.60,0.00,17.49,2.46
1,100055,162,62,小汽车,4.54,30.45,2.04,0.00,997.73,3600.00
1,100061,234,58,小汽车,4.32,28.15,19.92,2.36,6.87,1.24
1,100082,236,38,小汽车,4.75,32.50,22.08,0.79,7.24,1.18
1,100097,237,44,小汽车,4.78,32.80,22.73,0.49,7.30,1.16
1,100105,239,47,小汽车,4.04,25.40,21.86,0.21,8.26,1.36
1,100112,253,48,小汽车,4.00,25.00,25.00,0.00,998.00,3600.00
1,100116,259,45,小汽车,4.08,25.75,25.51,0.00,35.34,4.99
1,100146,298,41,小汽车,4.46,29.55,29.55,0.00,997.77,3600.00
2,100135,317,77,小汽车,4.29,27.85,3.70,0.00,997.86,3600.00
2,100138,389,71,小汽车,4.83,33.35,19.26,2.54,6.87,1.28
2,100161,391,46,小汽车,4.04,25.35,20.88,0.57,7.20,1.24
2,100165,392,49,小汽车,4.39,28.90,20.67,0.40,6.62,1.15
2,100177,394,42,小汽车,4.17,26.70,20.19,0.33,6.63,1.18
2,100182,396,43,小汽车,4.22,27.25,20.09,0.29,6.54,1.17
2,100204,409,44,小汽车,4.50,29.95,29.95,0.00,997.75,3600.00
2,100212,416,39,小汽车,4.66,31.60,31.40,0.00,55.27,6.34
2,100216,544,83,小汽车,4.22,27.20,19.79,2.36,6.76,1.23
2,100226,466,58,小汽车,4.71,32.15,0.72,0.00,997.64,3600.00
2,100235,546,59,小汽车,4.95,34.50,22.55,0.82,7.37,1.18
2,100244,548,53,小汽车,4.53,30.25,22.52,0.44,7.39,1.18
2,100254,551,56,小汽车,4.43,29.30,22.29,0.33,7.40,1.20
2,100262,549,36,小汽车,4.80,33.00,22.66,0.38,7.30,1.16
2,100277,553,63,小汽车,4.22,27.25,21.76,0.25,7.50,1.24
2,100281,555,57,小汽车,4.74,32.35,21.78,0.27,6.98,1.15
3,100306,623,85,小汽车,4.41,29.05,2.31,0.00,997.80,3600.00
3,100318,699,74,小汽车,4.64,31.45,19.51,2.53,6.83,1.26
3,100329,702,78,小汽车,4.43,29.35,21.66,0.44,7.06,1.17
3,100338,706,90,小汽车,4.69,31.90,21.24,0.32,6.77,1.15
3,100344,704,78,小汽车,4.21,27.10,21.12,0.37,7.06,1.20
3,100345,701,56,小汽车,4.37,28.65,21.62,0.77,7.15,1.19
3,100355,708,102,小汽车,4.96,34.55,21.83,0.37,6.94,1.14
3,100356,710,102,小汽车,4.79,32.95,22.09,0.35,7.07,1.15
3,100375,712,64,小汽车,4.27,27.70,21.80,0.27,7.42,1.23
3,100379,782,130,小汽车,4.74,32.35,1.14,0.00,997.63,3600.00
3,100386,714,52,小汽车,4.27,27.70,21.50,0.20,7.26,1.22
3,100396,856,128,小汽车,4.72,32.25,21.43,0.66,6.91,1.16
