统计时段,车辆ID,仿真时间(s),已行驶时间(s),车辆类型,车长(m), 期望速度(km/h),当前速度(km/h),当前加速度(m/s2),跟车距离(m),跟车时距(s)
1,100016,155,129,小汽车,4.51,30.10,29.28,0.01,498.87,122.65
1,100035,156,107,小汽车,4.00,25.00,23.45,0.01,5.69,1.75
1,100045,166,97,小汽车,4.02,25.20,25.13,0.01,30.42,8.72
2,100066,310,197,小汽车,4.55,30.55,29.64,0.01,498.86,121.20
2,100097,311,139,小汽车,4.78,32.80,27.68,0.01,5.35,1.39
2,100105,313,126,小汽车,4.04,25.40,23.78,0.01,5.94,1.80
2,100126,315,93,小汽车,4.74,32.40,24.16,0.01,4.17,1.24
2,100155,465,194,小汽车,4.13,26.25,25.87,0.01,498.97,138.87
2,100165,466,187,小汽车,4.39,28.90,24.44,0.01,4.74,1.39
2,100197,468,118,小汽车,4.29,27.90,23.45,0.01,4.45,1.37
2,400002,342,142,社会大巴/公交车,11.86,25.00,24.95,0.01,497.03,143.41
3,100216,620,238,小汽车,4.22,27.20,26.85,0.01,498.95,133.80
3,100266,626,167,小汽车,4.28,27.80,23.87,0.01,4.94,1.49
3,100286,648,148,小汽车,4.33,28.30,28.30,0.01,498.92,126.93
3,100297,775,255,小汽车,4.25,27.50,27.11,0.01,498.94,132.49
3,100336,776,198,小汽车,4.95,34.50,26.56,0.01,4.76,1.29
3,100338,780,200,小汽车,4.69,31.90,24.84,0.01,4.41,1.28
3,100345,778,193,小汽车,4.37,28.65,24.82,0.01,4.97,1.44
3,100355,782,181,小汽车,4.96,34.55,25.23,0.01,4.35,1.24
3,100371,784,154,小汽车,4.80,33.05,25.27,0.01,4.46,1.27
3,400003,622,273,社会大巴/公交车,12.06,25.00,21.57,0.01,7.89,2.63
3,400004,787,287,社会大巴/公交车,12.36,25.00,22.21,0.01,9.01,2.92
4,100387,930,273,小汽车,4.16,26.55,26.25,0.01,498.96,136.83
4,100391,931,271,小汽车,4.92,34.25,26.01,0.01,4.59,1.27
4,100408,935,247,小汽车,4.45,29.45,23.86,0.01,4.36,1.32
4,100417,941,237,小汽车,4.63,31.30,22.56,0.01,3.81,1.22
4,100419,933,227,小汽车,4.33,28.30,24.29,0.01,4.77,1.42
4,100484,1085,270,小汽车,4.45,29.50,28.77,0.01,498.89,124.84
4,100490,943,114,小汽车,4.89,33.90,23.08,0.01,3.85,1.20
4,100498,945,99,小汽车,4.86,33.55,23.33,0.01,3.94,1.22
4,100511,1086,225,小汽车,4.63,31.25,26.57,0.01,5.15,1.40
4,100515,1092,222,小汽车,4.47,29.70,22.97,0.01,4.03,1.26
4,400005,938,288,社会大巴/公交车,12.12,25.00,21.47,0.01,7.96,2.67
4,400006,1089,289,社会大巴/公交车,11.47,25.00,22.13,0.01,8.48,2.76
5,100555,1240,300,小汽车,4.78,32.75,30.85,0.01,498.81,116.40
5,100561,1245,297,小汽车,4.88,33.75,24.48,0.01,4.17,1.23
5,100576,1241,272,小汽车,4.28,27.80,20.59,0.01,3.58,1.25
5,100588,1243,252,小汽车,4.86,33.55,23.31,0.01,3.89,1.20
5,100594,1247,248,小汽车,4.73,32.30,24.67,0.01,4.33,1.26
5,100596,1249,242,小汽车,4.01,25.15,23.44,0.01,6.08,1.87
5,100612,1396,361,小汽车,4.89,33.95,25.90,0.01,4.61,1.28
5,100647,1257,161,小汽车,4.29,27.95,27.77,0.01,23.91,6.20
5,100650,1400,299,小汽车,4.74,32.40,25.65,0.01,4.64,1.30
5,100656,1402,295,小汽车,4.29,27.90,24.24,0.01,4.90,1.46
5,100672,1398,252,小汽车,4.92,34.15,25.94,0.01,4.57,1.27
5,100679,1395,242,小汽车,4.14,26.45,26.07,0.01,498.96,137.81
5,100711,1430,234,小汽车,4.04,25.45,25.45,0.01,498.99,141.17
5,400008,1405,305,社会大巴/公交车,12.40,25.00,21.79,0.01,8.39,2.77
6,100715,1553,347,小汽车,4.99,34.90,26.09,0.01,4.58,1.26
6,100721,1555,336,小汽车,4.22,27.20,24.16,0.01,5.09,1.52
6,100740,1551,297,小汽车,4.67,31.75,25.84,0.01,4.79,1.33
6,100763,1550,254,小汽车,4.26,27.60,27.20,0.01,498.94,132.06
6,100774,1557,243,小汽车,4.25,27.55,23.33,0.01,4.50,1.39
6,100783,1706,384,小汽车,4.58,30.85,25.56,0.01,4.85,1.37
6,100822,1710,331,小汽车,4.20,27.00,23.47,0.01,4.71,1.44
6,100831,1559,170,小汽车,4.13,26.30,22.52,0.01,4.42,1.41
6,100837,1708,309,小汽车,4.55,30.55,24.87,0.01,4.59,1.33
6,100845,1705,295,小汽车,4.21,27.15,26.65,0.01,498.95,134.81
6,100846,1712,301,小汽车,4.89,33.95,24.10,0.01,4.08,1.22
6,100865,1719,267,小汽车,4.83,33.25,32.30,0.01,15.66,3.49
6,100892,1714,210,小汽车,4.90,34.00,24.45,0.01,4.18,1.23
6,400009,1567,317,社会大巴/公交车,11.91,25.00,24.61,0.01,21.66,6.34
7,100918,1861,308,小汽车,4.29,27.90,25.64,0.01,5.75,1.62
7,100938,1860,270,小汽车,4.71,32.10,30.39,0.01,498.82,118.17
7,100952,1885,279,社会大巴/公交车,11.46,20.50,20.50,0.01,497.13,174.60
7,100957,1863,250,小汽车,4.57,30.70,25.06,0.01,4.64,1.33
7,100969,1873,242,小汽车,4.63,31.25,30.77,0.01,24.30,5.68
7,100987,1865,198,小汽车,4.33,28.30,23.99,0.01,4.63,1.39
7,101000,2015,331,小汽车,4.45,29.50,28.80,0.01,498.89,124.70
7,101011,1867,172,小汽车,4.82,33.15,24.41,0.01,4.20,1.24
7,101018,2018,314,小汽车,4.72,32.20,26.58,0.01,5.00,1.35
7,101028,2016,296,小汽车,4.83,33.25,27.36,0.01,5.15,1.35
