统计时段,起始时间(s),结束时间(s),车辆ID,检测起始时间(s),检测结束时间(s),行程时间(s),行程距离(m),延误(s),期望速度(km/h)
7,1801,2100,100965,1732.50,1948.50,216.00,214.45,190.01,29.70
7,1801,2100,100966,1841.60,1953.00,111.40,214.18,85.95,30.30
7,1801,2100,100967,1805.60,1841.60,36.00,214.81,11.21,31.20
7,1801,2100,100969,1806.00,1839.00,33.00,215.00,8.23,31.25
7,1801,2100,100971,1693.60,1803.00,109.40,214.92,83.04,29.35
7,1801,2100,100974,1736.20,1950.70,214.50,214.45,189.99,31.50
7,1801,2100,100978,1783.20,1955.20,172.00,215.55,144.68,28.40
7,1801,2100,100979,1851.30,1957.10,105.80,214.18,82.22,32.70
7,1801,2100,100981,1709.00,1809.40,100.40,215.38,69.63,25.20
7,1801,2100,100984,1740.00,1952.70,212.70,214.45,189.09,32.70
7,1801,2100,100985,1855.90,1964.90,109.00,214.18,78.52,25.30
7,1801,2100,100986,1827.70,1863.50,35.80,214.81,5.05,25.15
7,1801,2100,100987,1739.00,1819.50,80.50,214.93,53.16,28.30
7,1801,2100,100988,1866.50,1957.70,91.20,215.30,62.01,26.55
7,1801,2100,100991,1857.50,1966.80,109.30,214.18,79.81,26.15
7,1801,2100,100992,1823.10,1852.60,29.50,214.50,5.37,32.00
7,1801,2100,100993,1731.70,1807.10,75.40,214.62,45.34,25.70
7,1801,2100,100994,1831.30,1858.50,27.20,214.73,0.45,28.90
7,1801,2100,100996,1736.20,1817.10,80.90,214.96,58.57,34.65
7,1801,2100,100999,1834.90,1950.80,115.90,214.50,91.62,31.80
7,1801,2100,101000,1745.80,1950.90,205.10,214.93,178.87,29.50
7,1801,2100,101001,1871.40,1972.40,101.00,214.18,77.20,32.40
7,1801,2100,101004,1876.20,1961.30,85.10,215.65,61.65,33.10
7,1801,2100,101006,1857.80,1952.90,95.10,215.73,70.79,31.95
7,1801,2100,101009,1875.20,1974.30,99.10,214.18,70.96,27.40
7,1801,2100,101010,1808.30,1845.90,37.60,214.31,13.97,32.65
7,1801,2100,101011,1799.20,1829.70,30.50,214.73,7.18,33.15
7,1801,2100,101013,1814.00,1846.70,32.70,214.81,5.52,28.45
7,1801,2100,101018,1868.50,1959.50,91.00,214.98,66.96,32.20
7,1801,2100,101019,1828.20,1855.50,27.30,214.92,2.10,30.70
7,1801,2100,101024,1811.70,1845.00,33.30,215.05,3.86,26.30
7,1801,2100,101027,1820.80,1850.50,29.70,215.13,7.48,34.85
7,1801,2100,101028,1871.00,1957.40,86.40,215.73,63.04,33.25
7,1801,2100,101033,1967.40,2007.00,39.60,214.18,9.60,25.70
7,1801,2100,101034,1878.10,1963.70,85.60,215.35,56.23,26.40
7,1801,2100,101035,1824.80,1859.30,34.50,215.13,6.79,27.95
7,1801,2100,101038,1875.50,1962.10,86.60,214.93,56.61,25.80
7,1801,2100,101039,1969.60,2009.10,39.50,214.18,13.05,29.15
7,1801,2100,101040,1881.40,1980.70,99.30,214.60,68.40,25.00
7,1801,2100,101041,1843.10,1955.30,112.20,214.92,85.29,28.75
7,1801,2100,101044,1845.80,1948.30,102.50,214.62,77.04,30.35
7,1801,2100,101046,1880.10,1965.50,85.40,214.77,60.62,31.20
7,1801,2100,101051,1864.80,1968.60,103.80,214.50,80.54,33.20
7,1801,2100,101052,1853.70,1962.20,108.50,214.82,73.59,22.15
7,1801,2100,101055,1866.50,1955.60,89.10,214.73,60.36,26.90
7,1801,2100,101058,1869.20,1970.50,101.30,214.82,75.52,30.00
7,1801,2100,101060,1873.30,1959.70,86.40,214.31,57.45,26.65
7,1801,2100,101066,1886.30,1984.30,98.00,214.50,67.48,25.30
7,1801,2100,101069,1887.10,1969.80,82.70,214.31,53.37,26.30
7,1801,2100,101071,1961.70,1994.20,32.50,216.68,4.54,27.90
7,1801,2100,101074,1893.20,1986.70,93.50,214.50,64.03,26.20
7,1801,2100,101080,1949.20,1984.00,34.80,214.31,11.56,33.20
7,1801,2100,101081,1909.50,1990.50,81.00,214.82,55.26,30.05
7,1801,2100,101083,1980.80,2016.70,35.90,214.81,10.67,30.65
7,1801,2100,101096,1956.40,1987.50,31.10,214.93,3.37,27.90
7,1801,2100,101099,1953.70,1988.50,34.80,214.96,12.56,34.80
7,1801,2100,101102,1959.30,1995.50,36.20,214.73,1.54,22.30
7,1801,2100,101113,1964.30,1996.30,32.00,214.92,4.66,28.30
7,1801,2100,101117,1983.60,2009.10,25.50,214.31,1.69,32.40
7,1801,2100,101124,1969.30,1999.10,29.80,214.97,7.17,34.20
7,1801,2100,400011,1733.90,1824.50,90.60,214.18,59.76,25.00
7,1801,2100,400012,1899.80,1974.80,75.00,215.15,44.02,25.00
7,1801,2100,400013,1932.60,1981.60,49.00,217.62,17.66,25.00
8,2101,2400,101036,1891.40,2102.50,211.10,215.75,187.56,33.00
8,2101,2400,101042,1935.40,2113.20,177.80,216.88,149.04,27.15
8,2101,2400,101050,1985.00,2106.70,121.70,214.18,93.40,27.25
8,2101,2400,101065,2007.10,2115.60,108.50,214.18,77.84,25.15
8,2101,2400,101073,2011.10,2117.40,106.30,214.18,80.12,29.45
8,2101,2400,101075,1899.50,2106.10,206.60,215.74,178.81,27.95
8,2101,2400,101076,1940.70,2113.60,172.90,217.30,141.98,25.30
8,2101,2400,101077,1897.30,2108.80,211.50,215.23,182.37,26.60
8,2101,2400,101082,2026.90,2124.90,98.00,214.18,72.68,30.45
8,2101,2400,101084,1905.30,2108.60,203.30,214.58,174.64,26.95
8,2101,2400,101085,2022.80,2115.50,92.70,215.40,66.55,29.65
8,2101,2400,101089,1999.90,2111.30,111.40,214.81,84.31,28.55
8,2101,2400,101092,1914.10,2111.30,197.20,215.23,167.11,25.75
8,2101,2400,101097,2002.30,2105.80,103.50,215.73,76.58,28.85
8,2101,2400,101100,2039.20,2128.60,89.40,214.18,63.70,30.00
8,2101,2400,101103,2037.90,2121.30,83.40,215.65,54.81,27.15
8,2101,2400,101104,2022.20,2123.10,100.90,214.81,73.81,28.55
8,2101,2400,101105,2012.30,2113.20,100.90,215.21,73.95,28.75
8,2101,2400,101108,2046.40,2132.60,86.20,214.18,61.41,31.10
8,2101,2400,101111,2010.20,2111.10,100.90,215.73,71.54,26.45
8,2101,2400,101112,2024.80,2117.30,92.50,214.98,65.90,29.10
8,2101,2400,101115,2029.20,2126.70,97.50,214.81,72.83,31.35
8,2101,2400,101122,2036.10,2115.30,79.20,215.08,50.84,27.30
8,2101,2400,101125,2052.80,2135.10,82.30,214.18,56.94,30.40
8,2101,2400,101126,1996.70,2109.40,112.70,214.50,82.36,25.45
8,2101,2400,101128,2085.80,2145.60,59.80,214.18,36.04,32.45
8,2101,2400,101130,2045.40,2120.80,75.40,215.08,50.38,30.95
8,2101,2400,101134,2036.10,2119.30,83.20,214.88,54.97,27.40
8,2101,2400,101137,2042.70,2130.70,88.00,214.50,59.92,27.50
8,2101,2400,101140,1991.20,2103.90,112.70,215.04,85.44,28.40
8,2101,2400,101142,2039.80,2123.10,83.30,214.88,57.43,29.90
8,2101,2400,101145,1997.90,2102.60,104.70,214.62,81.14,32.80
8,2101,2400,101146,2063.30,2130.70,67.40,215.08,40.84,29.15
8,2101,2400,101147,2023.60,2119.30,95.70,214.71,68.34,28.25
8,2101,2400,101149,2154.70,2268.10,113.40,214.18,84.74,26.90
8,2101,2400,101151,2041.70,2118.90,77.20,214.62,54.44,33.95
8,2101,2400,101152,2159.50,2270.90,111.40,214.18,83.21,27.35
8,2101,2400,101153,2057.60,2143.80,86.20,214.81,58.48,27.90
8,2101,2400,101157,2043.60,2125.00,81.40,214.45,55.01,29.25
8,2101,2400,101162,2124.00,2166.40,42.40,214.60,18.22,31.95
8,2101,2400,101163,2038.10,2117.10,79.00,215.50,56.35,34.25
8,2101,2400,101164,2030.30,2121.20,90.90,215.03,63.30,28.05
8,2101,2400,101167,2054.70,2123.60,68.90,214.62,44.56,31.75
8,2101,2400,101168,2179.70,2280.90,101.20,214.18,76.95,31.80
8,2101,2400,101169,2135.40,2262.10,126.70,214.81,98.16,27.10
8,2101,2400,101170,2140.10,2264.00,123.90,215.43,97.25,29.10
8,2101,2400,101173,2053.10,2261.00,207.90,214.45,181.91,29.70
8,2101,2400,101180,2060.90,2128.00,67.10,215.40,42.21,31.15
8,2101,2400,101181,2056.50,2125.80,69.30,214.62,46.30,33.60
8,2101,2400,101186,2115.50,2155.70,40.20,214.50,17.08,33.40
8,2101,2400,101187,2112.90,2153.90,41.00,214.82,17.98,33.60
8,2101,2400,101188,2264.10,2304.50,40.40,214.18,11.63,26.80
8,2101,2400,101189,2074.90,2261.10,186.20,216.12,163.35,34.05
8,2101,2400,101190,2062.70,2262.90,200.20,214.45,177.95,34.70
8,2101,2400,101191,2186.20,2269.30,83.10,216.00,57.85,30.80
8,2101,2400,101193,2093.80,2135.30,41.50,214.62,15.08,29.25
8,2101,2400,101194,2153.10,2259.20,106.10,215.73,77.96,27.60
8,2101,2400,101197,2170.10,2277.00,106.90,214.81,82.62,31.85
8,2101,2400,101198,2072.90,2132.60,59.70,214.73,36.90,33.90
8,2101,2400,101201,2096.10,2137.10,41.00,214.98,17.41,32.80
8,2101,2400,101203,2099.00,2140.80,41.80,214.70,14.68,28.50
8,2101,2400,101205,2170.90,2264.70,93.80,214.77,70.92,33.80
8,2101,2400,101207,2177.70,2263.30,85.60,215.35,59.36,29.55
8,2101,2400,101208,2110.40,2140.30,29.90,214.62,5.06,31.10
8,2101,2400,101209,2162.10,2258.50,96.40,215.43,70.15,29.55
8,2101,2400,101210,2115.70,2152.10,36.40,214.74,6.55,25.90
8,2101,2400,101211,2113.20,2149.10,35.90,215.18,5.58,25.55
8,2101,2400,101212,2279.00,2316.90,37.90,214.18,14.57,33.05
8,2101,2400,101214,2180.30,2267.40,87.10,214.46,58.50,27.00
8,2101,2400,101215,2124.30,2158.10,33.80,214.51,6.37,28.15
8,2101,2400,101216,2120.20,2151.00,30.80,214.73,5.78,30.90
8,2101,2400,101217,2186.90,2284.50,97.60,215.73,70.45,28.60
8,2101,2400,101222,2283.60,2323.00,39.40,214.18,12.01,28.15
8,2101,2400,101223,2133.40,2169.10,35.70,214.71,8.34,28.25
8,2101,2400,101227,2130.90,2164.30,33.40,215.14,5.98,28.25
8,2101,2400,101228,2184.70,2282.30,97.60,215.36,67.67,25.90
8,2101,2400,101232,2135.60,2168.20,32.60,214.62,6.58,29.70
8,2101,2400,101234,2145.70,2265.90,120.20,214.60,94.79,30.40
8,2101,2400,101235,2137.90,2259.60,121.70,215.03,92.49,26.50
8,2101,2400,101236,2272.40,2301.60,29.20,215.43,3.86,30.60
8,2101,2400,101238,2192.40,2271.10,78.70,214.45,56.22,34.35
8,2101,2400,101243,2167.40,2273.30,105.90,214.50,81.88,32.15
8,2101,2400,101250,2175.00,2275.20,100.20,214.67,75.86,31.75
8,2101,2400,101256,2190.20,2286.40,96.20,214.31,72.17,32.10
8,2101,2400,101260,2179.60,2278.90,99.30,214.99,74.92,31.75
8,2101,2400,101266,2199.10,2295.70,96.60,215.03,72.26,31.80
8,2101,2400,101268,2198.90,2288.70,89.80,214.31,65.15,31.30
8,2101,2400,101275,2196.30,2288.00,91.70,215.13,65.13,29.15
8,2101,2400,101280,2265.50,2294.30,28.80,214.93,2.84,29.80
8,2101,2400,101283,2268.30,2301.50,33.20,215.07,2.96,25.60
8,2101,2400,101284,2294.60,2325.90,31.30,216.48,3.57,28.10
8,2101,2400,101285,2270.60,2301.10,30.50,214.31,2.45,27.50
8,2101,2400,101295,2279.60,2308.20,28.60,214.31,5.71,33.70
8,2101,2400,101301,2285.80,2327.40,41.60,214.60,17.87,32.55
8,2101,2400,101306,2287.40,2313.00,25.60,214.31,3.21,34.45
8,2101,2400,101309,2292.40,2325.40,33.00,214.70,6.71,29.40
8,2101,2400,101316,2285.00,2314.80,29.80,215.31,4.18,30.25
8,2101,2400,400014,2118.00,2163.90,45.90,221.08,14.06,25.00
