统计时段,车辆ID,仿真时间(s),已行驶时间(s),车辆类型,车长(m), 期望速度(km/h),当前速度(km/h),当前加速度(m/s2),跟车距离(m),跟车时距(s)
1,800003,236,231,小客车,4.58,61.70,61.32,0.13,997.71,3600.00
1,800015,293,277,小客车,4.17,53.50,0.49,0.01,498.96,7258.11
1,800034,245,187,小客车,4.54,60.90,60.86,0.01,997.73,3600.00
2,800006,302,294,小客车,4.11,52.10,51.08,0.40,997.95,3600.00
2,800028,320,272,小客车,4.63,62.60,62.24,0.12,997.69,3600.00
2,800029,322,272,小客车,4.96,69.20,59.07,2.56,997.52,3600.00
2,800033,311,255,小客车,4.47,59.50,37.47,1.22,26.39,2.53
2,800038,326,267,小客车,4.53,60.50,59.67,0.29,997.74,3600.00
2,800042,305,237,小客车,4.58,61.70,45.47,0.52,30.08,2.38
2,800047,307,233,小客车,4.85,67.00,43.95,0.81,26.68,2.19
2,800052,346,269,大客车,11.74,47.80,6.88,0.01,497.07,520.13
2,800068,334,227,小客车,4.21,54.30,54.28,0.01,997.89,3600.00
2,800073,336,218,小客车,4.66,63.20,51.98,2.93,997.67,3600.00
2,800076,339,215,小客车,4.73,64.60,50.14,2.54,515.09,36.99
2,800082,341,207,小客车,4.42,58.50,48.53,2.86,515.59,38.25
2,800087,344,197,小客车,4.95,69.00,47.60,0.60,29.15,2.20
